name,label
urx20_15,Person 20 is the (relationship) of person 15
urx20_16,Person 20 is the (relationship) of person 16
urx20_17,Person 20 is the (relationship) of person 17
urx20_18,Person 20 is the (relationship) of person 18
urx20_19,Person 20 is the (relationship) of person 19
uhgndi1,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0001
uhgndi2,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0002
uhgndi3,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0003
uhgndi4,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0004
uhgndi5,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0005
uhgndi6,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0006
uhgndi7,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0007
uhgndi8,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0008
uhgndi9,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0009
uhgndi10,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0010
uhgndi11,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0011
uhgndi12,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0012
uhgndi13,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0013
uhgndi14,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0014
uhgndi15,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0015
uhgndi16,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0016
uhgndi17,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0017
uhgndi18,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0018
uhgndi19,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0019
uhgndi20,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0020
uhhshhf,HF Showcard Availability
uhhmove,HF Household moved address since previous wave
uhgagf1,DV: Imputed age flag - person 01
uhgagf2,DV: Imputed age flag - person 02
uhgagf3,DV: Imputed age flag - person 03
uhgagf4,DV: Imputed age flag - person 04
uhgagf5,DV: Imputed age flag - person 05
uhgagf6,DV: Imputed age flag - person 06
uhgagf7,DV: Imputed age flag - person 07
uhgagf8,DV: Imputed age flag - person 08
uhgagf9,DV: Imputed age flag - person 09
uhgagf10,DV: Imputed age flag - person 10
uhgagf11,DV: Imputed age flag - person 11
uhgagf12,DV: Imputed age flag - person 12
uhgagf13,DV: Imputed age flag - person 13
uhgagf14,DV: Imputed age flag - person 14
uhgagf15,DV: Imputed age flag - person 15
uhgagf16,DV: Imputed age flag - person 16
uhgagf17,DV: Imputed age flag - person 17
uhgagf18,DV: Imputed age flag - person 18
uhgagf19,DV: Imputed age flag - person 19
uhgagf20,DV: Imputed age flag - person 20
uhhivws,DV: Number of completed interviews in household
uhh0_4,DV: Number of persons aged 0-4 years at June 30 2021
uhh5_9,DV: Number of persons aged 5-9 years at June 30 2021
uhh10_14,DV: Number of persons aged 10-14 years at June 30 2021
uhhadult,DV: Number of persons aged 15+ years at June 30 2021
uhhtuh,DV: Wave 11 top-up - household
urg02_01,DV: Person 02 is the (relationship) of person 01
urg03_01,DV: Person 03 is the (relationship) of person 01
urg03_02,DV: Person 03 is the (relationship) of person 02
urg04_01,DV: Person 04 is the (relationship) of person 01
urg04_02,DV: Person 04 is the (relationship) of person 02
urg04_03,DV: Person 04 is the (relationship) of person 03
urg05_01,DV: Person 05 is the (relationship) of person 01
urg05_02,DV: Person 05 is the (relationship) of person 02
urg05_03,DV: Person 05 is the (relationship) of person 03
urg05_04,DV: Person 05 is the (relationship) of person 04
urg06_01,DV: Person 06 is the (relationship) of person 01
urg06_02,DV: Person 06 is the (relationship) of person 02
urg06_03,DV: Person 06 is the (relationship) of person 03
urg06_04,DV: Person 06 is the (relationship) of person 04
urg06_05,DV: Person 06 is the (relationship) of person 05
urg07_01,DV: Person 07 is the (relationship) of person 01
urg07_02,DV: Person 07 is the (relationship) of person 02
urg07_03,DV: Person 07 is the (relationship) of person 03
urg07_04,DV: Person 07 is the (relationship) of person 04
urg07_05,DV: Person 07 is the (relationship) of person 05
urg07_06,DV: Person 07 is the (relationship) of person 06
urg08_01,DV: Person 08 is the (relationship) of person 01
urg08_02,DV: Person 08 is the (relationship) of person 02
urg08_03,DV: Person 08 is the (relationship) of person 03
urg08_04,DV: Person 08 is the (relationship) of person 04
urg08_05,DV: Person 08 is the (relationship) of person 05
urg08_06,DV: Person 08 is the (relationship) of person 06
urg08_07,DV: Person 08 is the (relationship) of person 07
urg09_01,DV: Person 09 is the (relationship) of person 01
urg09_02,DV: Person 09 is the (relationship) of person 02
urg09_03,DV: Person 09 is the (relationship) of person 03
urg09_04,DV: Person 09 is the (relationship) of person 04
urg09_05,DV: Person 09 is the (relationship) of person 05
urg09_06,DV: Person 09 is the (relationship) of person 06
urg09_07,DV: Person 09 is the (relationship) of person 07
urg09_08,DV: Person 09 is the (relationship) of person 08
urg10_01,DV: Person 10 is the (relationship) of person 01
urg10_02,DV: Person 10 is the (relationship) of person 02
urg10_03,DV: Person 10 is the (relationship) of person 03
urg10_04,DV: Person 10 is the (relationship) of person 04
urg10_05,DV: Person 10 is the (relationship) of person 05
urg10_06,DV: Person 10 is the (relationship) of person 06
urg10_07,DV: Person 10 is the (relationship) of person 07
urg10_08,DV: Person 10 is the (relationship) of person 08
urg10_09,DV: Person 10 is the (relationship) of person 09
urg11_01,DV: Person 11 is the (relationship) of person 01
urg11_02,DV: Person 11 is the (relationship) of person 02
urg11_03,DV: Person 11 is the (relationship) of person 03
urg11_04,DV: Person 11 is the (relationship) of person 04
urg11_05,DV: Person 11 is the (relationship) of person 05
urg11_06,DV: Person 11 is the (relationship) of person 06
urg11_07,DV: Person 11 is the (relationship) of person 07
urg11_08,DV: Person 11 is the (relationship) of person 08
urg11_09,DV: Person 11 is the (relationship) of person 09
urg11_10,DV: Person 11 is the (relationship) of person 10
urg12_01,DV: Person 12 is the (relationship) of person 01
urg12_02,DV: Person 12 is the (relationship) of person 02
urg12_03,DV: Person 12 is the (relationship) of person 03
urg12_04,DV: Person 12 is the (relationship) of person 04
urg12_05,DV: Person 12 is the (relationship) of person 05
urg12_06,DV: Person 12 is the (relationship) of person 06
urg12_07,DV: Person 12 is the (relationship) of person 07
urg12_08,DV: Person 12 is the (relationship) of person 08
urg12_09,DV: Person 12 is the (relationship) of person 09
urg12_10,DV: Person 12 is the (relationship) of person 10
urg12_11,DV: Person 12 is the (relationship) of person 11
urg13_01,DV: Person 13 is the (relationship) of person 01
urg13_02,DV: Person 13 is the (relationship) of person 02
urg13_03,DV: Person 13 is the (relationship) of person 03
urg13_04,DV: Person 13 is the (relationship) of person 04
urg13_05,DV: Person 13 is the (relationship) of person 05
urg13_06,DV: Person 13 is the (relationship) of person 06
urg13_07,DV: Person 13 is the (relationship) of person 07
urg13_08,DV: Person 13 is the (relationship) of person 08
urg13_09,DV: Person 13 is the (relationship) of person 09
urg13_10,DV: Person 13 is the (relationship) of person 10
urg13_11,DV: Person 13 is the (relationship) of person 11
urg13_12,DV: Person 13 is the (relationship) of person 12
urg14_01,DV: Person 14 is the (relationship) of person 01
urg14_02,DV: Person 14 is the (relationship) of person 02
urg14_03,DV: Person 14 is the (relationship) of person 03
urg14_04,DV: Person 14 is the (relationship) of person 04
urg14_05,DV: Person 14 is the (relationship) of person 05
urg14_06,DV: Person 14 is the (relationship) of person 06
urg14_07,DV: Person 14 is the (relationship) of person 07
urg14_08,DV: Person 14 is the (relationship) of person 08
urg14_09,DV: Person 14 is the (relationship) of person 09
urg14_10,DV: Person 14 is the (relationship) of person 10
urg14_11,DV: Person 14 is the (relationship) of person 11
urg14_12,DV: Person 14 is the (relationship) of person 12
urg14_13,DV: Person 14 is the (relationship) of person 13
urg15_01,DV: Person 15 is the (relationship) of person 01
urg15_02,DV: Person 15 is the (relationship) of person 02
urg15_03,DV: Person 15 is the (relationship) of person 03
urg15_04,DV: Person 15 is the (relationship) of person 04
urg15_05,DV: Person 15 is the (relationship) of person 05
urg15_06,DV: Person 15 is the (relationship) of person 06
urg15_07,DV: Person 15 is the (relationship) of person 07
urg15_08,DV: Person 15 is the (relationship) of person 08
urg15_09,DV: Person 15 is the (relationship) of person 09
urg15_10,DV: Person 15 is the (relationship) of person 10
urg15_11,DV: Person 15 is the (relationship) of person 11
urg15_12,DV: Person 15 is the (relationship) of person 12
urg15_13,DV: Person 15 is the (relationship) of person 13
urg15_14,DV: Person 15 is the (relationship) of person 14
urg16_01,DV: Person 16 is the (relationship) of person 01
urg16_02,DV: Person 16 is the (relationship) of person 02
urg16_03,DV: Person 16 is the (relationship) of person 03
urg16_04,DV: Person 16 is the (relationship) of person 04
urg16_05,DV: Person 16 is the (relationship) of person 05
urg16_06,DV: Person 16 is the (relationship) of person 06
urg16_07,DV: Person 16 is the (relationship) of person 07
urg16_08,DV: Person 16 is the (relationship) of person 08
urg16_09,DV: Person 16 is the (relationship) of person 09
urg16_10,DV: Person 16 is the (relationship) of person 10
urg16_11,DV: Person 16 is the (relationship) of person 11
urg16_12,DV: Person 16 is the (relationship) of person 12
urg16_13,DV: Person 16 is the (relationship) of person 13
urg16_14,DV: Person 16 is the (relationship) of person 14
urg16_15,DV: Person 16 is the (relationship) of person 15
urg17_01,DV: Person 17 is the (relationship) of person 01
urg17_02,DV: Person 17 is the (relationship) of person 02
urg17_03,DV: Person 17 is the (relationship) of person 03
urg17_04,DV: Person 17 is the (relationship) of person 04
urg17_05,DV: Person 17 is the (relationship) of person 05
urg17_06,DV: Person 17 is the (relationship) of person 06
urg17_07,DV: Person 17 is the (relationship) of person 07
urg17_08,DV: Person 17 is the (relationship) of person 08
urg17_09,DV: Person 17 is the (relationship) of person 09
urg17_10,DV: Person 17 is the (relationship) of person 10
urg17_11,DV: Person 17 is the (relationship) of person 11
urg17_12,DV: Person 17 is the (relationship) of person 12
urg17_13,DV: Person 17 is the (relationship) of person 13
urg17_14,DV: Person 17 is the (relationship) of person 14
urg17_15,DV: Person 17 is the (relationship) of person 15
urg17_16,DV: Person 17 is the (relationship) of person 16
urg18_01,DV: Person 18 is the (relationship) of person 01
urg18_02,DV: Person 18 is the (relationship) of person 02
urg18_03,DV: Person 18 is the (relationship) of person 03
urg18_04,DV: Person 18 is the (relationship) of person 04
urg18_05,DV: Person 18 is the (relationship) of person 05
urg18_06,DV: Person 18 is the (relationship) of person 06
urg18_07,DV: Person 18 is the (relationship) of person 07
urg18_08,DV: Person 18 is the (relationship) of person 08
urg18_09,DV: Person 18 is the (relationship) of person 09
urg18_10,DV: Person 18 is the (relationship) of person 10
urg18_11,DV: Person 18 is the (relationship) of person 11
urg18_12,DV: Person 18 is the (relationship) of person 12
urg18_13,DV: Person 18 is the (relationship) of person 13
urg18_14,DV: Person 18 is the (relationship) of person 14
urg18_15,DV: Person 18 is the (relationship) of person 15
urg18_16,DV: Person 18 is the (relationship) of person 16
urg18_17,DV: Person 18 is the (relationship) of person 17
urg19_01,DV: Person 19 is the (relationship) of person 01
urg19_02,DV: Person 19 is the (relationship) of person 02
urg19_03,DV: Person 19 is the (relationship) of person 03
urg19_04,DV: Person 19 is the (relationship) of person 04
urg19_05,DV: Person 19 is the (relationship) of person 05
urg19_06,DV: Person 19 is the (relationship) of person 06
urg19_07,DV: Person 19 is the (relationship) of person 07
urg19_08,DV: Person 19 is the (relationship) of person 08
urg19_09,DV: Person 19 is the (relationship) of person 09
urg19_10,DV: Person 19 is the (relationship) of person 10
urg19_11,DV: Person 19 is the (relationship) of person 11
urg19_12,DV: Person 19 is the (relationship) of person 12
urg19_13,DV: Person 19 is the (relationship) of person 13
urg19_14,DV: Person 19 is the (relationship) of person 14
urg19_15,DV: Person 19 is the (relationship) of person 15
urg19_16,DV: Person 19 is the (relationship) of person 16
urg19_17,DV: Person 19 is the (relationship) of person 17
urg19_18,DV: Person 19 is the (relationship) of person 18
urg20_01,DV: Person 20 is the (relationship) of person 01
urg20_02,DV: Person 20 is the (relationship) of person 02
urg20_03,DV: Person 20 is the (relationship) of person 03
urg20_04,DV: Person 20 is the (relationship) of person 04
urg20_05,DV: Person 20 is the (relationship) of person 05
urg20_06,DV: Person 20 is the (relationship) of person 06
urg20_07,DV: Person 20 is the (relationship) of person 07
urg20_08,DV: Person 20 is the (relationship) of person 08
urg20_09,DV: Person 20 is the (relationship) of person 09
urg20_10,DV: Person 20 is the (relationship) of person 10
urg20_11,DV: Person 20 is the (relationship) of person 11
urg20_12,DV: Person 20 is the (relationship) of person 12
urg20_13,DV: Person 20 is the (relationship) of person 13
urg20_14,DV: Person 20 is the (relationship) of person 14
urg20_15,DV: Person 20 is the (relationship) of person 15
urg20_16,DV: Person 20 is the (relationship) of person 16
urg20_17,DV: Person 20 is the (relationship) of person 17
urg20_18,DV: Person 20 is the (relationship) of person 18
urg20_19,DV: Person 20 is the (relationship) of person 19
uhhcd01,DV: ABS 2001 Census Collection District
uhhcd06,DV: ABS 2006 Census Collection District
uhhlga,DV: ASGC 2001 Local Government Area
uhhmsr,DV: ASGC 2001 Major Statistical Region
uhhra,DV: ASGC 2001 Remoteness area
uhhsos,DV: ASGC 2001 Section of State
uhhsd,DV: ASGC 2001 Statistical Division
uhhssd,DV: ASGC 2001 Statistical Subdivision
uhhsla,DV: ASGC 2001 Statistical Local Area
uhhsla9,DV: ASGC 2001 9 Digit Statistical Local Area
uhhslga,DV: ASGS 2011 Local Government Area (LGA)
uhhad,DV: SEIFA 2001 Index of relative socio-economic advantage/disadvantage
uhhda,DV: SEIFA 2001 Index of relative socio-economic disadvantage
