name,label,include
urx14_06,Person 14 is the (relationship) of person 06,FALSE
urx14_07,Person 14 is the (relationship) of person 07,FALSE
urx14_08,Person 14 is the (relationship) of person 08,FALSE
urx14_09,Person 14 is the (relationship) of person 09,FALSE
urx14_10,Person 14 is the (relationship) of person 10,FALSE
urx14_11,Person 14 is the (relationship) of person 11,FALSE
urx14_12,Person 14 is the (relationship) of person 12,FALSE
urx14_13,Person 14 is the (relationship) of person 13,FALSE
urx15_01,Person 15 is the (relationship) of person 01,FALSE
urx15_02,Person 15 is the (relationship) of person 02,FALSE
urx15_03,Person 15 is the (relationship) of person 03,FALSE
urx15_04,Person 15 is the (relationship) of person 04,FALSE
urx15_05,Person 15 is the (relationship) of person 05,FALSE
urx15_06,Person 15 is the (relationship) of person 06,FALSE
urx15_07,Person 15 is the (relationship) of person 07,FALSE
urx15_08,Person 15 is the (relationship) of person 08,FALSE
urx15_09,Person 15 is the (relationship) of person 09,FALSE
urx15_10,Person 15 is the (relationship) of person 10,FALSE
urx15_11,Person 15 is the (relationship) of person 11,FALSE
urx15_12,Person 15 is the (relationship) of person 12,FALSE
urx15_13,Person 15 is the (relationship) of person 13,FALSE
urx15_14,Person 15 is the (relationship) of person 14,FALSE
urx16_01,Person 16 is the (relationship) of person 01,FALSE
urx16_02,Person 16 is the (relationship) of person 02,FALSE
urx16_03,Person 16 is the (relationship) of person 03,FALSE
urx16_04,Person 16 is the (relationship) of person 04,FALSE
urx16_05,Person 16 is the (relationship) of person 05,FALSE
urx16_06,Person 16 is the (relationship) of person 06,FALSE
urx16_07,Person 16 is the (relationship) of person 07,FALSE
urx16_08,Person 16 is the (relationship) of person 08,FALSE
urx16_09,Person 16 is the (relationship) of person 09,FALSE
urx16_10,Person 16 is the (relationship) of person 10,FALSE
urx16_11,Person 16 is the (relationship) of person 11,FALSE
urx16_12,Person 16 is the (relationship) of person 12,FALSE
urx16_13,Person 16 is the (relationship) of person 13,FALSE
urx16_14,Person 16 is the (relationship) of person 14,FALSE
urx16_15,Person 16 is the (relationship) of person 15,FALSE
urx17_01,Person 17 is the (relationship) of person 01,FALSE
urx17_02,Person 17 is the (relationship) of person 02,FALSE
urx17_03,Person 17 is the (relationship) of person 03,FALSE
urx17_04,Person 17 is the (relationship) of person 04,FALSE
urx17_05,Person 17 is the (relationship) of person 05,FALSE
urx17_06,Person 17 is the (relationship) of person 06,FALSE
urx17_07,Person 17 is the (relationship) of person 07,FALSE
urx17_08,Person 17 is the (relationship) of person 08,FALSE
urx17_09,Person 17 is the (relationship) of person 09,FALSE
urx17_10,Person 17 is the (relationship) of person 10,FALSE
urx17_11,Person 17 is the (relationship) of person 11,FALSE
urx17_12,Person 17 is the (relationship) of person 12,FALSE
urx17_13,Person 17 is the (relationship) of person 13,FALSE
urx17_14,Person 17 is the (relationship) of person 14,FALSE
urx17_15,Person 17 is the (relationship) of person 15,FALSE
urx17_16,Person 17 is the (relationship) of person 16,FALSE
urx18_01,Person 18 is the (relationship) of person 01,FALSE
urx18_02,Person 18 is the (relationship) of person 02,FALSE
urx18_03,Person 18 is the (relationship) of person 03,FALSE
urx18_04,Person 18 is the (relationship) of person 04,FALSE
urx18_05,Person 18 is the (relationship) of person 05,FALSE
urx18_06,Person 18 is the (relationship) of person 06,FALSE
urx18_07,Person 18 is the (relationship) of person 07,FALSE
urx18_08,Person 18 is the (relationship) of person 08,FALSE
urx18_09,Person 18 is the (relationship) of person 09,FALSE
urx18_10,Person 18 is the (relationship) of person 10,FALSE
urx18_11,Person 18 is the (relationship) of person 11,FALSE
urx18_12,Person 18 is the (relationship) of person 12,FALSE
urx18_13,Person 18 is the (relationship) of person 13,FALSE
urx18_14,Person 18 is the (relationship) of person 14,FALSE
urx18_15,Person 18 is the (relationship) of person 15,FALSE
urx18_16,Person 18 is the (relationship) of person 16,FALSE
urx18_17,Person 18 is the (relationship) of person 17,FALSE
urx19_01,Person 19 is the (relationship) of person 01,FALSE
urx19_02,Person 19 is the (relationship) of person 02,FALSE
urx19_03,Person 19 is the (relationship) of person 03,FALSE
urx19_04,Person 19 is the (relationship) of person 04,FALSE
urx19_05,Person 19 is the (relationship) of person 05,FALSE
urx19_06,Person 19 is the (relationship) of person 06,FALSE
urx19_07,Person 19 is the (relationship) of person 07,FALSE
urx19_08,Person 19 is the (relationship) of person 08,FALSE
urx19_09,Person 19 is the (relationship) of person 09,FALSE
urx19_10,Person 19 is the (relationship) of person 10,FALSE
urx19_11,Person 19 is the (relationship) of person 11,FALSE
urx19_12,Person 19 is the (relationship) of person 12,FALSE
urx19_13,Person 19 is the (relationship) of person 13,FALSE
urx19_14,Person 19 is the (relationship) of person 14,FALSE
urx19_15,Person 19 is the (relationship) of person 15,FALSE
urx19_16,Person 19 is the (relationship) of person 16,FALSE
urx19_17,Person 19 is the (relationship) of person 17,FALSE
urx19_18,Person 19 is the (relationship) of person 18,FALSE
urx20_01,Person 20 is the (relationship) of person 01,FALSE
urx20_02,Person 20 is the (relationship) of person 02,FALSE
urx20_03,Person 20 is the (relationship) of person 03,FALSE
urx20_04,Person 20 is the (relationship) of person 04,FALSE
urx20_05,Person 20 is the (relationship) of person 05,FALSE
urx20_06,Person 20 is the (relationship) of person 06,FALSE
urx20_07,Person 20 is the (relationship) of person 07,FALSE
urx20_08,Person 20 is the (relationship) of person 08,FALSE
urx20_09,Person 20 is the (relationship) of person 09,FALSE
urx20_10,Person 20 is the (relationship) of person 10,FALSE
urx20_11,Person 20 is the (relationship) of person 11,FALSE
urx20_12,Person 20 is the (relationship) of person 12,FALSE
urx20_13,Person 20 is the (relationship) of person 13,FALSE
urx20_14,Person 20 is the (relationship) of person 14,FALSE
urx20_15,Person 20 is the (relationship) of person 15,FALSE
urx20_16,Person 20 is the (relationship) of person 16,FALSE
urx20_17,Person 20 is the (relationship) of person 17,FALSE
urx20_18,Person 20 is the (relationship) of person 18,FALSE
urx20_19,Person 20 is the (relationship) of person 19,FALSE
uhgndi1,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0001,FALSE
uhgndi2,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0002,FALSE
uhgndi3,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0003,FALSE
uhgndi4,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0004,FALSE
uhgndi5,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0005,FALSE
uhgndi6,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0006,FALSE
uhgndi7,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0007,FALSE
uhgndi8,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0008,FALSE
uhgndi9,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0009,FALSE
uhgndi10,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0010,FALSE
uhgndi11,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0011,FALSE
uhgndi12,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0012,FALSE
uhgndi13,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0013,FALSE
uhgndi14,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0014,FALSE
uhgndi15,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0015,FALSE
uhgndi16,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0016,FALSE
uhgndi17,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0017,FALSE
uhgndi18,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0018,FALSE
uhgndi19,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0019,FALSE
uhgndi20,HF17a National Disability Insurance Scheme (NDIS) agreed package of support - 0020,FALSE
uhhshhf,HF Showcard Availability,FALSE
uhhmove,HF Household moved address since previous wave,FALSE
uhgagf1,DV: Imputed age flag - person 01,FALSE
uhgagf2,DV: Imputed age flag - person 02,FALSE
uhgagf3,DV: Imputed age flag - person 03,FALSE
uhgagf4,DV: Imputed age flag - person 04,FALSE
uhgagf5,DV: Imputed age flag - person 05,FALSE
uhgagf6,DV: Imputed age flag - person 06,FALSE
uhgagf7,DV: Imputed age flag - person 07,FALSE
uhgagf8,DV: Imputed age flag - person 08,FALSE
uhgagf9,DV: Imputed age flag - person 09,FALSE
uhgagf10,DV: Imputed age flag - person 10,FALSE
uhgagf11,DV: Imputed age flag - person 11,FALSE
uhgagf12,DV: Imputed age flag - person 12,FALSE
uhgagf13,DV: Imputed age flag - person 13,FALSE
uhgagf14,DV: Imputed age flag - person 14,FALSE
uhgagf15,DV: Imputed age flag - person 15,FALSE
uhgagf16,DV: Imputed age flag - person 16,FALSE
uhgagf17,DV: Imputed age flag - person 17,FALSE
uhgagf18,DV: Imputed age flag - person 18,FALSE
uhgagf19,DV: Imputed age flag - person 19,FALSE
uhgagf20,DV: Imputed age flag - person 20,FALSE
uhhivws,DV: Number of completed interviews in household,FALSE
uhh0_4,DV: Number of persons aged 0-4 years at June 30 2021,FALSE
uhh5_9,DV: Number of persons aged 5-9 years at June 30 2021,FALSE
uhh10_14,DV: Number of persons aged 10-14 years at June 30 2021,FALSE
uhhadult,DV: Number of persons aged 15+ years at June 30 2021,FALSE
uhhtuh,DV: Wave 11 top-up - household,FALSE
urg02_01,DV: Person 02 is the (relationship) of person 01,FALSE
urg03_01,DV: Person 03 is the (relationship) of person 01,FALSE
urg03_02,DV: Person 03 is the (relationship) of person 02,FALSE
urg04_01,DV: Person 04 is the (relationship) of person 01,FALSE
urg04_02,DV: Person 04 is the (relationship) of person 02,FALSE
urg04_03,DV: Person 04 is the (relationship) of person 03,FALSE
urg05_01,DV: Person 05 is the (relationship) of person 01,FALSE
urg05_02,DV: Person 05 is the (relationship) of person 02,FALSE
urg05_03,DV: Person 05 is the (relationship) of person 03,FALSE
urg05_04,DV: Person 05 is the (relationship) of person 04,FALSE
urg06_01,DV: Person 06 is the (relationship) of person 01,FALSE
urg06_02,DV: Person 06 is the (relationship) of person 02,FALSE
urg06_03,DV: Person 06 is the (relationship) of person 03,FALSE
urg06_04,DV: Person 06 is the (relationship) of person 04,FALSE
urg06_05,DV: Person 06 is the (relationship) of person 05,FALSE
urg07_01,DV: Person 07 is the (relationship) of person 01,FALSE
urg07_02,DV: Person 07 is the (relationship) of person 02,FALSE
urg07_03,DV: Person 07 is the (relationship) of person 03,FALSE
urg07_04,DV: Person 07 is the (relationship) of person 04,FALSE
urg07_05,DV: Person 07 is the (relationship) of person 05,FALSE
urg07_06,DV: Person 07 is the (relationship) of person 06,FALSE
urg08_01,DV: Person 08 is the (relationship) of person 01,FALSE
urg08_02,DV: Person 08 is the (relationship) of person 02,FALSE
urg08_03,DV: Person 08 is the (relationship) of person 03,FALSE
urg08_04,DV: Person 08 is the (relationship) of person 04,FALSE
urg08_05,DV: Person 08 is the (relationship) of person 05,FALSE
urg08_06,DV: Person 08 is the (relationship) of person 06,FALSE
urg08_07,DV: Person 08 is the (relationship) of person 07,FALSE
urg09_01,DV: Person 09 is the (relationship) of person 01,FALSE
urg09_02,DV: Person 09 is the (relationship) of person 02,FALSE
urg09_03,DV: Person 09 is the (relationship) of person 03,FALSE
urg09_04,DV: Person 09 is the (relationship) of person 04,FALSE
urg09_05,DV: Person 09 is the (relationship) of person 05,FALSE
urg09_06,DV: Person 09 is the (relationship) of person 06,FALSE
urg09_07,DV: Person 09 is the (relationship) of person 07,FALSE
urg09_08,DV: Person 09 is the (relationship) of person 08,FALSE
urg10_01,DV: Person 10 is the (relationship) of person 01,FALSE
urg10_02,DV: Person 10 is the (relationship) of person 02,FALSE
urg10_03,DV: Person 10 is the (relationship) of person 03,FALSE
urg10_04,DV: Person 10 is the (relationship) of person 04,FALSE
urg10_05,DV: Person 10 is the (relationship) of person 05,FALSE
urg10_06,DV: Person 10 is the (relationship) of person 06,FALSE
urg10_07,DV: Person 10 is the (relationship) of person 07,FALSE
urg10_08,DV: Person 10 is the (relationship) of person 08,FALSE
urg10_09,DV: Person 10 is the (relationship) of person 09,FALSE
urg11_01,DV: Person 11 is the (relationship) of person 01,FALSE
urg11_02,DV: Person 11 is the (relationship) of person 02,FALSE
urg11_03,DV: Person 11 is the (relationship) of person 03,FALSE
urg11_04,DV: Person 11 is the (relationship) of person 04,FALSE
urg11_05,DV: Person 11 is the (relationship) of person 05,FALSE
urg11_06,DV: Person 11 is the (relationship) of person 06,FALSE
urg11_07,DV: Person 11 is the (relationship) of person 07,FALSE
urg11_08,DV: Person 11 is the (relationship) of person 08,FALSE
urg11_09,DV: Person 11 is the (relationship) of person 09,FALSE
urg11_10,DV: Person 11 is the (relationship) of person 10,FALSE
urg12_01,DV: Person 12 is the (relationship) of person 01,FALSE
urg12_02,DV: Person 12 is the (relationship) of person 02,FALSE
urg12_03,DV: Person 12 is the (relationship) of person 03,FALSE
urg12_04,DV: Person 12 is the (relationship) of person 04,FALSE
urg12_05,DV: Person 12 is the (relationship) of person 05,FALSE
urg12_06,DV: Person 12 is the (relationship) of person 06,FALSE
urg12_07,DV: Person 12 is the (relationship) of person 07,FALSE
urg12_08,DV: Person 12 is the (relationship) of person 08,FALSE
urg12_09,DV: Person 12 is the (relationship) of person 09,FALSE
urg12_10,DV: Person 12 is the (relationship) of person 10,FALSE
urg12_11,DV: Person 12 is the (relationship) of person 11,FALSE
urg13_01,DV: Person 13 is the (relationship) of person 01,FALSE
urg13_02,DV: Person 13 is the (relationship) of person 02,FALSE
urg13_03,DV: Person 13 is the (relationship) of person 03,FALSE
urg13_04,DV: Person 13 is the (relationship) of person 04,FALSE
urg13_05,DV: Person 13 is the (relationship) of person 05,FALSE
urg13_06,DV: Person 13 is the (relationship) of person 06,FALSE
urg13_07,DV: Person 13 is the (relationship) of person 07,FALSE
urg13_08,DV: Person 13 is the (relationship) of person 08,FALSE
urg13_09,DV: Person 13 is the (relationship) of person 09,FALSE
urg13_10,DV: Person 13 is the (relationship) of person 10,FALSE
urg13_11,DV: Person 13 is the (relationship) of person 11,FALSE
urg13_12,DV: Person 13 is the (relationship) of person 12,FALSE
urg14_01,DV: Person 14 is the (relationship) of person 01,FALSE
urg14_02,DV: Person 14 is the (relationship) of person 02,FALSE
urg14_03,DV: Person 14 is the (relationship) of person 03,FALSE
urg14_04,DV: Person 14 is the (relationship) of person 04,FALSE
urg14_05,DV: Person 14 is the (relationship) of person 05,FALSE
urg14_06,DV: Person 14 is the (relationship) of person 06,FALSE
urg14_07,DV: Person 14 is the (relationship) of person 07,FALSE
urg14_08,DV: Person 14 is the (relationship) of person 08,FALSE
urg14_09,DV: Person 14 is the (relationship) of person 09,FALSE
urg14_10,DV: Person 14 is the (relationship) of person 10,FALSE
urg14_11,DV: Person 14 is the (relationship) of person 11,FALSE
urg14_12,DV: Person 14 is the (relationship) of person 12,FALSE
urg14_13,DV: Person 14 is the (relationship) of person 13,FALSE
urg15_01,DV: Person 15 is the (relationship) of person 01,FALSE
urg15_02,DV: Person 15 is the (relationship) of person 02,FALSE
urg15_03,DV: Person 15 is the (relationship) of person 03,FALSE
urg15_04,DV: Person 15 is the (relationship) of person 04,FALSE
urg15_05,DV: Person 15 is the (relationship) of person 05,FALSE
urg15_06,DV: Person 15 is the (relationship) of person 06,FALSE
urg15_07,DV: Person 15 is the (relationship) of person 07,FALSE
urg15_08,DV: Person 15 is the (relationship) of person 08,FALSE
urg15_09,DV: Person 15 is the (relationship) of person 09,FALSE
urg15_10,DV: Person 15 is the (relationship) of person 10,FALSE
urg15_11,DV: Person 15 is the (relationship) of person 11,FALSE
urg15_12,DV: Person 15 is the (relationship) of person 12,FALSE
urg15_13,DV: Person 15 is the (relationship) of person 13,FALSE
urg15_14,DV: Person 15 is the (relationship) of person 14,FALSE
urg16_01,DV: Person 16 is the (relationship) of person 01,FALSE
urg16_02,DV: Person 16 is the (relationship) of person 02,FALSE
urg16_03,DV: Person 16 is the (relationship) of person 03,FALSE
urg16_04,DV: Person 16 is the (relationship) of person 04,FALSE
urg16_05,DV: Person 16 is the (relationship) of person 05,FALSE
urg16_06,DV: Person 16 is the (relationship) of person 06,FALSE
urg16_07,DV: Person 16 is the (relationship) of person 07,FALSE
urg16_08,DV: Person 16 is the (relationship) of person 08,FALSE
urg16_09,DV: Person 16 is the (relationship) of person 09,FALSE
urg16_10,DV: Person 16 is the (relationship) of person 10,FALSE
urg16_11,DV: Person 16 is the (relationship) of person 11,FALSE
urg16_12,DV: Person 16 is the (relationship) of person 12,FALSE
urg16_13,DV: Person 16 is the (relationship) of person 13,FALSE
urg16_14,DV: Person 16 is the (relationship) of person 14,FALSE
urg16_15,DV: Person 16 is the (relationship) of person 15,FALSE
urg17_01,DV: Person 17 is the (relationship) of person 01,FALSE
urg17_02,DV: Person 17 is the (relationship) of person 02,FALSE
urg17_03,DV: Person 17 is the (relationship) of person 03,FALSE
